Delivery_person_Age,Delivery_person_Ratings,distance
20,4.7,2.9845125598688216
29,4.8,6.058876303739538
22,4.9,9.08808409216373
35,4.9,10.417065790358764
32,4.4,17.16483390268399
28,4.9,16.113872411826254
30,4.7,20.253686339517657
22,4.7,17.076258901182708
36,4.7,7.790362124533636
23,4.8,19.76218981785956
22,4.8,3.0250598092769923
29,4.5,19.83956144193532
34,4.9,17.075594401072465
38,4.1,1.5527001159062177
35,5.0,11.00773476374462
38,4.7,9.435201537430713
32,4.3,10.280572823486368
20,4.5,10.867300462045636
25,4.9,12.41768756419937
29,4.5,8.937860881830986
32,4.7,6047.919477618645
39,4.1,20.44292976252901
31,4.4,16.660108123692734
37,4.5,7.601385733165002
36,4.9,13.183763612802506
37,3.8,20.856833724898244
29,4.6,16612.23905461284
38,4.9,6.232373004508207
37,4.4,11.904865487130731
21,4.9,13.682164847733418
35,4.9,4.469362226704669
22,4.8,13.406355455305173
28,4.8,3.0736440277233705
39,4.0,20.2065815105083
29,4.5,12.419724873245672
39,4.6,3.10480371051839
25,4.9,20.206316416481208
34,5.0,4.674151774555243
22,4.8,3.1053699758611257
27,5.0,10.44439086222839
28,4.5,10.71090335965414
32,5.0,4.674393132741266
29,4.6,16.60127679034639
27,4.6,10.756697879102664
35,3.9,12.236561539555195
22,4.6,4.66365822992199
35,4.7,4.717601092054723
30,4.6,1.514804895193716
39,4.8,3.1089883297664818
33,4.8,9.219905581617374
20,4.7,12.256687342592544
20,4.7,4.717601092054723
34,4.2,9.326940869812669
22,4.7,10.881431823102693
37,4.3,2.980249384918674
20,4.8,1.530259489433465
33,4.9,7.601614738321658
21,5.0,19.660943947619387
33,4.6,10.60241776436213
24,4.6,12.419602041029952
36,4.7,3.145067434621583
30,4.6,4.588898780684235
32,4.9,13.829931792650669
28,4.6,19.975808791438837
21,4.7,19.373745834955248
39,4.9,3.052706857073804
32,4.7,3.10480371051839
20,4.5,9.178605957041263
29,4.6,4.717601092054723
36,5.0,1.4901538808202175
28,4.8,3.1053645449071565
32,4.5,7.661250453808475
39,4.4,17.076258901182708
30,4.7,16.721430138856057
32,4.4,6.128419378458112
23,4.6,13.61087757567187
21,4.8,6.118630884411828
31,4.2,9.074342229264849
37,4.6,3.0589506421329244
20,4.5,7.60187028254755
28,4.5,1.4899271643867569
22,4.9,1.5545816630915406
20,4.7,9.219708856173831
34,4.8,19.618968653878404
38,4.8,6.2092598820424385
29,4.6,20.182634488293992
32,4.5,6.036244196933848
34,4.9,16.853347148215562
33,3.9,13.612594236926364
34,4.5,3.025144329113472
32,4.6,4.717601092054723
29,4.6,10.86743475093766
34,4.7,7.772523200443599
26,4.6,10.64143695507064
31,4.0,12.4206925399653
39,4.8,6.081185877714354
27,4.8,1.5725337292863206
32,5.0,7.683355299930859
32,4.5,7.568033295671713
39,4.1,10.564540523828766
36,4.8,1.5323350156093771
37,4.1,4.657133018843544
37,4.8,9.054052950169236
38,3.7,16.853347148215562
28,4.7,3.018226484999582
34,3.8,16.852118690780152
32,4.9,17.07490429604153
22,4.7,8.937527873529593
31,4.0,13.620357163029286
27,4.0,12.434585525065136
29,4.9,17.137487720369034
38,4.8,9.348325936764756
35,4.8,7.601874226721306
31,4.9,4.657654937060371
30,4.3,13.970007989573654
24,4.9,9.435201537430713
33,4.8,13.830053479838757
29,4.6,10.278596687704232
38,4.6,6.117761953594076
26,4.9,9.05609596246182
39,4.8,6.290134677634678
24,4.5,17.29786575291325
34,4.2,9.193093962702369
26,4.7,8.942954308598857
35,4.7,6.050551152463514
36,4.2,4.657579589646416
24,2.6,16.660108123692734
29,4.6,11.00773476374462
33,4.3,16.826241648658563
26,4.6,16.78788895084062
32,5.0,17.07425677879506
37,4.9,13.40365433387026
26,4.9,20.285402098848916
31,4.8,20.253518127453457
37,4.6,13.970759660747298
26,4.7,16.827472773146546
37,4.8,4.537571350180904
22,4.6,20.44292976252901
21,4.4,4.56092627806632
22,4.0,1.5524082366564882
38,4.5,1.5524171512663978
28,4.0,6.208681984040334
29,4.7,20.44292976252901
31,4.9,6.058919182290554
24,4.8,3.040570257157571
33,4.8,6.290134677634678
26,4.9,13.788957415778432
29,4.6,12.074377562048715
20,4.7,7.790401204068435
29,4.8,19.762382255532415
32,4.0,10.86736612025195
20,4.9,16.659917302375856
26,5.0,10.867138302160235
38,4.8,16.721157280760078
34,4.6,6.1765766119532595
27,4.5,2.9795000083815664
29,5.0,10.59337435448954
24,4.9,19.761066328271667
21,4.9,1.512584768578813
33,4.4,1.465185811092148
35,4.7,9.055898607911567
35,4.7,12.46418980459395
29,4.6,17744.205087171256
29,4.6,4.663432062512783
29,4.8,10.70734504040778
21,4.9,12.25607644546856
29,4.6,17.078934089495423
22,4.7,13.97320677313832
29,4.6,6.217689154531195
24,4.4,11.904942936168032
23,4.9,1.5544659606027853
27,4.6,1.5522933461656467
33,4.1,12.464528059716644
35,4.6,16.902495928547932
21,4.7,4.674318760489688
39,4.4,13.969606427684226
34,4.8,7.761160094159413
29,4.9,6.08138911667686
20,4.7,3.059709961318304
20,4.8,11.00773476374462
30,4.7,9.054052950169236
37,4.7,19.087110814122113
39,4.6,4.537860442229112
26,5.0,16.903843893840016
32,4.9,12.58026782240096
21,4.7,13.787860239172238
35,4.8,3.105133735234596
39,4.6,4.527261449200269
39,5.0,20.18379902594911
27,4.9,10.924204662087163
33,4.8,4.656945385949658
33,4.8,19.976712110349872
37,4.7,10.868263117988304
20,4.6,3.11625365633879
20,4.6,12.58026782240096
31,4.2,10.72487928947891
27,4.6,3.1161417126178717
37,4.9,7.573467821949986
34,4.4,7.762944133594471
25,4.7,9.348114492435204
37,4.7,7.6315119039786525
23,4.7,10.92374498616851
27,5.0,6.217824017921914
36,4.7,3.073618468414652
30,4.3,20.853653606522226
20,4.9,1.5725337292863206
28,4.7,10.906379593113522
36,4.0,3.145067434621583
20,4.7,7.7618394221539715
22,4.7,16.85361872985407
28,4.7,17.097073943177282
34,4.8,1.5202925485979668
25,4.8,16.660108123692734
38,5.0,7.6315206377383635
34,3.5,11.917680464391392
24,4.9,16.65997912906346
33,4.6,13.58308621493468
21,4.6,3.027096857241899
25,4.6,9.081116432460677
23,4.9,6.058848944529893
34,4.9,7.325299567376928
25,4.7,10.757050667280218
28,4.9,13.48132821110772
34,3.7,16.852086415672474
24,4.5,16.3815985933698
31,5.0,9.314044193380468
38,4.6,9.176247492588644
32,4.8,13.216577965789265
28,5.0,13.73595371215514
29,4.5,13.406000552536549
28,4.8,20.177742451193726
39,4.8,7.771834302405156
39,4.8,11.00773476374462
26,4.8,3.0253327061731827
33,4.8,4.539068203248832
37,4.9,4.494246018082183
29,4.6,9.316238098535816
24,4.6,14.02247678645175
36,5.0,12.20991796442754
22,4.7,13.631282080461435
21,4.6,4.6106137050519
29,5.0,7.601368938115055
33,4.7,3.10513147754577
27,4.1,3.018828463384802
29,4.6,19.97591692313584
30,4.2,10.641490945494455
22,4.8,12.58026782240096
20,4.9,10.906379593113522
31,4.4,10.86743475093766
36,4.6,4.561267998363487
39,4.9,11.917680464391392
32,4.7,16.903235903520294
23,4.2,11.00773476374462
30,3.8,12.161642370388376
26,4.7,3.0249963435107636
29,4.6,1.5545020843143542
21,4.9,1.5204319193289748
23,4.6,4.674341511233819
22,4.9,3.040537241644738
39,4.5,4.561152427256569
32,4.1,7.760937776419154
25,4.7,16.388699354722633
30,5.0,6.08144091176014
25,4.8,20.182482607604825
26,4.7,14.022136830289137
30,4.6,6.232177403678717
31,4.3,2.976598093374338
33,4.8,12.10007905561433
20,5.0,9.177484636525882
36,4.3,20.206344895189716
20,4.9,13.789707457541455
29,4.6,17118.828365904727
38,4.1,14.15280068944862
37,4.7,9.087937068016329
28,5.0,16.38489468676678
39,3.5,12.419724873245672
31,4.0,12.293787312037066
30,4.9,7.683177078354157
27,4.9,13.62154989228773
30,4.9,7.660957436559093
29,4.5,20.18379902594911
35,4.5,19.343487217443105
34,4.9,3.0256560842058073
37,4.8,12.463861442061829
34,4.9,4.469223038792755
31,4.9,3.145067434621583
23,4.1,9.220147515420278
29,4.7,7.562950099274068
20,4.9,3.145067434621583
26,4.1,9.1921191213112
34,4.5,12.58026782240096
34,4.9,7.6315206377383635
21,4.7,4.595940524023034
35,4.6,10.906470984869513
20,4.7,16.384324359677176
24,4.1,19.884318574979226
25,4.5,6.210543032490164
22,4.8,4.589965403039523
38,4.7,13.58037387628081
29,4.3,6.210605364096202
24,4.8,17.078934089495423
36,4.8,20.555166462971385
31,4.7,7.447061074885476
20,4.8,4.6633448430939985
25,4.6,7.550439931733868
23,5.0,17.078665498349924
39,4.7,7.447061074885476
21,4.7,17.097896810815786
32,4.7,6.050486021641284
36,4.9,19.618645096414483
38,4.8,10.906324615073943
34,4.3,17.077999100718745
23,2.5,16.721288103917647
32,3.6,20.20680429578236
31,4.8,1.5524082366564882
22,4.6,12.43500511451784
34,3.9,12.435256015114646
39,4.8,19.61782456145108
21,5.0,11.923472540743465
34,3.9,13.830709083522098
29,4.6,2740.2806554775298
28,4.9,12.41700384268753
34,4.9,1.5204696675472833
21,4.7,20.18126391655743
30,4.6,3.025061641856149
36,5.0,9.34840352266177
25,4.5,1.531840629987081
38,4.3,17.07802860149049
24,5.0,6.118745338337883
31,4.0,9.435201537430713
31,4.7,12.116895848185973
27,4.6,10.756961091859951
23,4.8,3.1050910965093825
29,4.6,16.5976594203346
25,4.7,20.182728114833115
38,4.5,1.512714085470906
32,4.8,12.463883024166927
22,4.3,10.429850454296858
35,4.9,4.5441940135013885
35,4.1,17.098388556624265
34,4.8,9.435201537430713
22,3.5,10.72556607662276
29,4.6,1.512568616883653
28,4.9,7.762635434587184
35,3.6,10.564540523828766
38,4.8,9.05975169661097
31,5.0,9.177484636525882
29,4.6,1.5725337292863206
26,5.0,4.494166054627538
36,4.4,17.074806111802342
26,4.6,4.674173521866497
38,4.1,20.506954885362845
25,4.3,13.405918573024223
25,5.0,1.5525569843008196
30,4.7,12.58026782240096
29,4.6,4.656902198105632
29,4.6,7.648322354566716
33,4.2,3.1046911695396355
39,4.9,12.463937409088205
34,4.5,4.6634322016198295
37,4.2,4.6105980334864025
36,4.8,4.469157679084331
29,4.9,10.724517748045963
30,4.4,16.72060564152912
32,5.0,10.602582382473138
21,4.8,10.72487928947891
24,4.2,20.18091138270937
28,4.9,12.099390766640973
39,4.9,17.29786575291325
21,5.0,12.072385194581768
24,4.8,19.76074372631284
35,4.8,4.579067429409246
25,4.5,12.106168623850548
20,5.0,10.427321890632737
23,4.7,10.881199561003289
28,4.7,17.097524927197277
31,4.8,10.565155904264325
28,4.5,10.427299400994745
20,3.9,8.790360138255203
26,4.9,19.36427479298626
34,4.6,1.5725337292863206
24,4.8,1.5323350156093771
35,4.8,14.02247678645175
31,4.7,4.537571350180904
20,4.7,12.108745430933784
32,4.0,1.5126165219143393
25,4.7,4.530419436025792
29,5.0,4.544208221888033
20,4.8,7.4502858459465395
23,4.7,20.851771383104897
33,5.0,13.61234086526925
24,4.8,17.138022477114593
25,4.8,9.18115180124748
29,4.6,9.121491544069452
31,4.4,19.91468696554527
38,4.8,6.217824017921914
22,4.6,16.151548344858927
35,4.7,1.52041860106364
34,3.8,16.720582121840994
20,4.8,13.969760212954572
29,4.6,1.5725337292863206
20,3.5,4.5442645096317325
30,4.2,12.463883024166927
29,4.6,1.520419007277728
24,4.4,4.717601092054723
35,4.0,16.476109203499863
28,4.8,1.558124432225945
22,5.0,7.5628176900721105
23,4.8,10.905970180191469
32,4.3,1.5725337292863206
22,4.9,3.064627592336894
34,4.6,9.055525276451691
30,4.7,1.512515889082131
20,4.8,6.058876303739538
20,5.0,12.161615481620156
39,4.6,4.395007361328904
27,4.7,3.018663448352764
35,4.8,2.9796333006387523
24,4.8,19.915585713442425
25,4.9,9.059783744525705
28,4.8,6.128804224238824
33,4.6,12.237791615217422
35,4.9,7.448363764234143
30,4.9,10.86588292776456
31,4.9,9.314862687658415
31,4.8,13.972131143082873
24,4.7,3.145067434621583
33,5.0,3.058968615636912
39,4.6,16.61092648528088
37,4.5,8.95254860446834
26,4.8,4.469620875558469
35,4.4,7.546670729115911
29,4.8,1.5136457231081837
24,4.8,1.532201594325313
25,4.9,19.36269866793402
20,4.5,6.127106344248561
28,5.0,10.642283429606556
29,5.0,1.5092307910802
37,4.8,3.01884125862851
30,4.8,1.5135833475077918
23,5.0,14.02184017066128
36,4.5,10.254746830465765
39,4.5,13.83001622650836
28,4.9,7.763197145329057
32,4.8,1.5302997807726866
38,4.9,9.220449825751444
32,4.7,14.15280068944862
35,4.8,20.205786629218224
33,4.8,9.081488351334354
27,4.9,19.976712110349872
28,4.9,10.587929946826758
27,4.6,6.210030477134693
23,5.0,10.867908640310205
37,4.2,12.46388811675802
36,4.9,9.313705947301068
32,4.9,12.58026782240096
38,4.8,9.056109430301545
38,4.8,9.175193844437285
27,5.0,7.862668167410368
31,4.4,10.756273454296805
21,4.2,3.073202406260901
26,4.7,17.137482577838096
23,4.9,10.721987300670904
36,4.8,12.074047498027545
29,4.6,9.349055143285232
34,4.7,6.210607623189759
20,4.9,12.465199139447057
25,4.1,9.348114492435204
36,4.6,12.099096916817428
27,4.7,12.419572625827414
35,4.1,3.052737719754902
31,4.8,6.218076509101378
33,4.8,17.29786575291325
23,5.0,16.385802266862363
23,4.5,20.183481365845644
29,4.7,17.29786575291325
29,4.8,6.232380002107321
30,5.0,7.631413514278938
39,4.9,3.0736267316959056
34,4.3,4.528162065607325
36,4.8,3.029527086813652
30,4.9,9.220418694557548
29,4.8,4.544211841489229
24,4.7,9.12142598198074
37,4.8,3.1044353971265153
29,4.6,12.418462399626804
30,4.8,12.162115707004752
21,4.7,4.61013388745304
33,4.7,7.76148623771488
39,4.4,13.989249784536108
25,4.8,7.763180727989849
26,4.7,8.790241310526385
30,5.0,1.5147937213890763
37,4.7,3.08789046683249
39,4.7,2.937737756302681
21,4.9,12.098699936279209
31,4.1,6.218134914911243
38,4.9,5.958586130824136
35,4.9,19.34098355293587
29,4.6,19070.337839460142
39,4.9,4.717601092054723
31,4.8,7.790944138439638
39,4.1,3.145067434621583
26,4.7,4.717601092054723
39,4.2,4.656788095043528
29,4.6,7.684129284114851
32,4.0,4.717601092054723
34,4.9,12.58026782240096
25,4.8,6.081139317039227
38,5.0,4.656788095043528
39,4.9,9.315069177421467
33,4.3,6.037118440222238
30,4.7,6.21004516313671
30,4.4,19.68856591478912
21,4.9,4.469193825204425
20,4.5,6.037474189823589
28,4.6,4.717601092054723
26,4.6,1.5263914730561974
31,4.3,2.996242679062324
27,4.6,11.00773476374462
32,5.0,19.89050358396663
23,4.9,3.040649953439087
26,4.9,7.660898979387943
34,5.0,16.72067899275337
37,4.7,7.660678233235358
21,4.9,4.674324006382012
28,4.6,7.772523200443599
23,4.8,3.145067434621583
33,4.7,16.63687991359285
37,4.5,4.6633448430939985
22,4.9,10.906058503327996
29,5.0,13.830756172608172
32,4.6,4.469310320115588
36,4.9,4.632486510687283
37,4.7,4.674644234402064
31,4.8,1.4897343062373762
21,4.9,9.1927037900754
29,4.6,10.417031582411871
35,4.5,13.40365433387026
36,4.9,10.90637937446933
34,4.5,7.761284984440791
26,4.5,1.5605734793802433
39,4.7,10.427208660422878
33,4.7,1.5544659606027853
36,4.9,10.6024509428862
36,4.6,12.58026782240096
27,4.5,1.50946039783608
37,4.8,7.566949319257056
28,4.7,7.862668167410368
21,4.7,16.635223376952894
28,4.3,1.558124432225945
26,3.9,4.5374004790919935
39,4.7,6.147038743531219
27,4.8,1.510097125258773
38,4.7,4.632486510687283
32,4.1,9.055476933500954
25,5.0,10.56527857058105
38,4.9,7.790314135591803
33,4.9,19.91529866449363
31,4.7,6.14709275562667
22,4.6,1.5323350156093771
27,4.8,19.688324335751815
31,4.9,4.596738270617085
29,4.5,20.18116177485189
27,4.2,7.647047869271471
35,5.0,1.552572298857814
34,4.5,13.830009311431366
36,4.2,9.19301447226726
38,5.0,3.1052688831334736
25,4.6,4.395281348843725
27,4.8,12.58026782240096
33,4.7,4.657127681974944
32,4.8,9.055525276451691
28,4.9,4.46935205273826
25,4.2,3.0251492856773803
36,4.7,3.0735433636637217
26,4.9,10.868667520702909
22,5.0,20.18269322461172
39,4.9,10.90614936096952
34,4.7,9.363369184364505
33,4.8,2.9961936989579065
31,4.6,7.772618958964917
35,5.0,6.210946741811576
29,4.7,19.36320422209724
32,3.8,16.72059667667663
29,4.0,12.253528674537389
23,4.9,6.2092598820424385
24,5.0,3.0189069957364936
39,4.7,1.5126917819907382
20,4.9,3.0736336615829787
31,4.6,13.40647396886028
22,4.9,16.82795323853624
34,4.7,20.44292976252901
29,4.6,4.540569477331834
29,4.9,4.717601092054723
34,4.8,10.565179206181494
25,4.8,6.04045219327021
25,4.9,7.760937776419154
35,4.8,9.087980108212871
24,4.5,9.176325854672063
28,4.6,1.5204319479995732
20,4.9,12.161069532201594
37,5.0,10.866277542559258
38,3.8,11.00773476374462
34,4.8,3.1053555451187216
29,4.7,1.554551173299148
27,4.4,10.707860128480784
27,4.1,10.641490945494455
38,4.8,3.105095437473068
37,4.1,10.602582382473138
37,5.0,7.862668167410368
35,4.6,13.973760919163851
25,4.9,6.0376057117840665
28,4.8,20.85227088046199
33,4.6,3.0186622920277366
29,4.9,12.463962426994184
21,4.7,16.720582121840994
27,4.6,1.5202938690318846
32,4.9,7.32536319823774
29,4.6,14.021726512882225
35,4.5,3.1050761845071997
37,3.6,13.184484437390072
28,5.0,4.560928430651236
32,4.7,13.830329612968612
29,4.8,4.395555480906785
38,4.8,3.073677586372093
28,4.8,2.9370627446069815
20,4.9,4.663438748149253
23,4.7,19.47203327785382
23,5.0,17.077471212874364
25,4.7,20.253088868519857
39,4.9,10.64140776322093
25,4.7,7.631714121877287
29,4.6,13.217313864741516
28,4.5,20.2065815105083
25,4.6,16.151548344858927
38,4.8,1.5322531674038395
29,4.6,19.47203327785382
38,4.7,8.942954308598857
23,4.6,8.940047176803803
28,4.1,12.41790772974657
20,4.7,12.100157238169174
27,4.2,10.756770071391678
33,4.9,3.1089998000392547
39,4.3,14.15280068944862
38,4.1,10.725453068738984
34,4.1,1.532201594325313
26,4.8,9.263603412236376
21,4.2,9.3157020053511
22,4.7,20.969489380087087
26,4.6,4.663493139918864
25,4.9,13.612447554496717
32,5.0,9.326359385740089
23,4.6,7.762499175710427
26,4.4,3.0295354155428034
37,5.0,1.509139327532213
38,4.2,6.217689154531195
20,4.4,7.772253320446222
20,4.9,16.63545121553746
29,5.0,13.766192440642286
27,4.8,3.02956172135288
21,4.6,17.07478648593785
37,4.8,10.641490945494455
35,4.9,10.906039889040745
26,4.7,9.121796528794675
37,4.9,2.984598378443359
23,5.0,19.915585713442425
34,4.5,13.785027203356574
31,4.3,16.659963190056956
36,4.4,14.04537304842973
35,4.8,10.58713106938141
29,2.5,14.15280068944862
34,5.0,7.862668167410368
20,4.9,7.600994631258499
23,4.6,6.128551257918874
24,4.7,1.536906134034613
24,4.8,4.527917012951369
37,4.6,20.18091138270937
31,4.8,7.762461854550139
28,4.7,20.25510293834014
34,4.6,7.601308045983427
36,5.0,19.04418951436328
30,3.7,16.787191781803873
24,4.6,12.161615481620156
24,4.7,13.788852089944204
24,4.9,3.0405548217967526
31,4.7,13.681492022668555
32,4.9,13.631282080461435
21,4.6,12.58026782240096
33,4.1,17.078934089495423
37,4.7,12.074047498027545
22,4.4,17.29786575291325
31,4.9,4.657195393807256
23,4.8,10.565179206181494
38,4.3,19.688308620509375
28,4.5,16.78787484525942
27,4.8,14.021816217040834
20,4.6,6.129183922935669
37,4.9,3.0249963435107636
21,4.3,16.901659094573038
23,4.6,20.253788516086217
27,4.9,7.659703978703449
38,4.2,2.9305900150458157
35,5.0,10.587929946826758
36,4.3,9.12151922589448
26,4.1,4.540598459773226
33,4.5,9.219708856173831
29,4.6,10.586910515510716
21,4.7,19.659254035109655
25,4.6,12.435689047425893
29,4.6,13.97214132886662
39,4.9,2.979763497462095
32,4.8,3.025061641856149
31,4.8,6.128684140033017
28,4.7,10.757536302641885
24,4.7,13.61959724865622
27,4.4,2.979598701342017
37,4.7,10.868693504672912
39,4.3,19.619011975960976
34,4.8,12.073402311815489
34,3.5,11.00773476374462
38,5.0,12.161450531436996
29,4.7,7.761350404897176
31,4.8,4.5279152781492735
33,4.9,3.0271555543874804
